order_id,order_date,customer,region,category,product,quantity,unit_price
ORD-14469,01/17/26,Ironclad Fitness ,md,electronics,USB-C Dock,3,95.65
ORD-11095,09/11/25,Wavecrest Hotel,n/a,office supplies,Stapler Set,1,$ 19.87
ORD-10300,45892,CHESAPEAKE MOTORS LLC,NC,Office Supplies,Copy Paper Case,2,43.95
ORD-14981,01/25/25,Yorktown Catering,dc,Furniture,Bookshelf,4,109.13 USD
ORD-13483,46086,Redwing Auto Parts Inc,SC,Cleaning,Mop Kit,3,36.21
ORD-14414,8/26/2025,oceanfront surf shop llc,Virginia,electronics,Label Printer,3,$137.63
ORD-10313,45760,BAYVIEW DENTAL,null, Furniture,Task Chair,2,172.06
ORD-13445,2025-02-24,"OCEANFRONT SURF SHOP, INC.", NC,FOOD & BEVERAGE,Tea Sampler,1,$23.03
ord 10951,04/05/25,Uptown Barbers LLC, NC,furniture,File Cabinet,3,105.48
ORD-14199,07/31/25,Redwing Auto Parts Co.,VA ,Food & Beverage,Coffee 5lb Bag,2,$ 51.55
ORD-13407,2025-11-30,LANDSTOWN  PEDIATRICS INC,nc,FURNITURE,Standing Desk,4,402.39
ORD-13077,46167,Uptown  Barbers,South Carolina,Office Supplies,Ink Cartridge,10,$34.19
ORD-13807,28-Jan-25,Foxtail Florist,Maryland,Electronics,USB-C Dock,1,92.29
ORD-11870,"July 08, 2025",Inlet Ice Cream Company,nc,Furniture,Standing Desk,8,419.47 USD
ORD-10772,9/20/2025,EASTLINE LOGISTICS COMPANY,dc,Electronics ,USB-C Dock,2,$90.39
ORD-13177,03/11/25,REDWING AUTO PARTS COMPANY,dc,Safety Equipment,Wet Floor Signs,2,21.30 USD
ORD-13644,09/03/25,"Kempsville Karate, Inc.",North Carolina, Furniture,Task Chair,1,163.15
ORD-11631,7/5/2025,Beacon  Bookkeeping,South Carolina,food & beverage,Water Cooler Jug,1,12.64 USD
ORD-14301,"March 27, 2026",Tidewater Roofing,md,Cleaning,Trash Liners Box,8,$ 24.46
ORD-13581,04-Aug-25,GULL POINT MARINA CO.,Virginia,furniture,Standing Desk,8,$395.42
ORD-12385,2025-02-25,Kettle & Crumb Bakery ,SC,OFFICE SUPPLIES,Stapler Set,1,19.07
ORD-12591,07/03/25,jetty joe's tackle, NC,Food and Beverage,Snack Variety Box,1,35.14
ORD-11259,"September 05, 2025",bayview  dental llc,MD,Safety equip.,Wet Floor Signs,2,19.11
ORD-14179,10/29/2025,Atlantic Supply LLC,NC,Furniture,File Cabinet,4.0,$ 95.29
ORD-11895,02/12/26,Oceanfront Surf Shop Company,Washington DC,Furniture,Bookshelf,3,117.28
ORD-12587,46124,Zenith HVAC Company ,nc,Furnture,Bookshelf,1,$ 109.65
ORD-12577,45951,CHESAPEAKE  MOTORS INC ,D.C.,Furniture,Task Chair,8,$160.99
ORD-11617,12/6/2025,Bayview Dental Company,DC,electronics,Label Printer,8,$ 127.59
ORD-11609,11/4/2025,Quality Crab Co ,N/A,Office Supplies,Stapler Set,1,18.61 USD
ORD-10144,"November 28, 2025",Hilltop Hardware Co.,D.C.,Office Supplies,Copy Paper Case,2,41.87
ORD-13095,2025-11-12,greenbrier gym ,virginia,Food and Beverage,Snack Variety Box,3,$38.08
ORD-10136,10-Jan-26,Chesapeake  Motors Company,South Carolina,safety equipment,Safety Vest 10-Pack,3,$54.94
ORD-14369,8/6/2025,Wavecrest Hotel LLC, NC,Electronics ,USB-C Dock,3,91.02
ORD-14002,07/05/25,Oceanfront Surf Shop LLC,MD,Electronics,27in Monitor,2,209.78
ORD-13924,2/8/2026,Emerald Cleaners Co. ,SC,Food & Beverage,Water Cooler Jug,10,$13.66
ORD-10793,05/29/26,lighthouse daycare company,North Carolina,Furniture,Bookshelf,1,120.87
ORD-10315,5/27/2026,Yorktown Catering Inc,dc,CLEANING,Hand Soap Case,3,$28.11
ORD-10567,46131,xpress  couriers llc,md,Furniture,Bookshelf,3,$113.45
ORD-11804,05/22/25,Pembroke Law Group Co.,md,Electroncs,USB-C Dock,2,$ 93.36
ORD-13517,2025-12-20,wavecrest hotel company,md,Cleaning,Mop Kit,1,38.55 USD
ORD-10752,05/11/26,wavecrest hotel co. ,Virginia,Electronics,27in Monitor,1,213.30 USD
ORD-14423,45711,Ironclad Fitness Inc,North Carolina,Furniture,Bookshelf,1,$115.62
ORD-11973,,beacon bookkeeping, NC,Furniture,File Cabinet,1,$ 103.81
ORD-10958,3/3/2026,Eastline Logistics Company ,sc ,Electronics,27in Monitor,4,$ 21873.00
ORD-10809,4/22/2026,"EMERALD CLEANERS, INC.",D.C.,office supplies,Copy Paper Case,1,43.66
ORD-11216,45686,YORKTOWN CATERING COMPANY,VA ,Ofice Supplies,Stapler Set,2,$19.59
ORD-11686,09-Jan-26,"driftwood decor, inc.",Washington DC,CLEANING,Mop Kit,2,37.27
ORD-10826,04-Sep-25,Foxtail Florist Co.,South Carolina,ELECTRONICS,USB-C Dock,2,94.90
ORD-13876,"December 24, 2025",JETTY  JOE'S TACKLE CO.,sc ,Cleaning,Disinfectant 4-Pack,3,$ 29.78
ORD-11739,45666,"Eastline  Logistics, Inc.",Maryland,Office supplies,Copy Paper Case,8,$ 42.56
ORD-11053,45665,Emerald Cleaners Co.,D.C.,Cleaning  ,Mop Kit,4,38.11 USD
ORD-11172,3/19/2026,Dominion Cafe,md,furniture,File Cabinet,1,$ 99.38
ORD-14144,46103,Harbor Light Church Inc,MD,Furniture,Bookshelf,2,109.13 USD
ORD-14972,46082,Redwing Auto Parts Inc,dc,food & beverage,Coffee 5lb Bag,5,$49.88
ord 11891,7/29/2025,Dominion Cafe, NC,safety equipment,Fire Extinguisher,2,66.17
ORD-12148,14-Oct-25,Chesapeake  Motors,va,Office Supplies,Whiteboard,8.0,62.55
ORD-11233,5/21/2025,bayview dental co.,MD,Electronics ,Wireless Mouse,8,$ 26.67
ord 13697,08/24/25,"norfolk notary, inc.",NC,Cleaning,Disinfectant 4-Pack,5,$ 29.36
ORD-14344,09/16/25,salem lanes bowling llc,VA,ELECTRONICS,Label Printer,1,135.35
ORD-14889,46162,Quality Crab Co ,sc ,Food & Beverage,Water Cooler Jug,1,$12.74
ORD-12660,2025-03-17,Eastline  Logistics Co.,va,Office Supplies,Stapler Set,5,$18.88
ORD-14920,"September 16, 2025",norfolk notary,md,Cleaning  ,Mop Kit,1,$ 38.83
ORD-13755,45724,"Atlantic Supply, Inc.",Washington DC,SAFETY EQUIPMENT,Wet Floor Signs,4.0,20.36
ORD-14811,45950,zenith hvac ,VA,office supplies,Copy Paper Case,10.0,$43.69
ORD-11278,,UPTOWN BARBERS CO.,VA ,CLEANING,Hand Soap Case,1,$ 28.45
,7/24/2025,"Foxtail Florist, Inc. ",NC,Electronics,Wireless Mouse,2,25.57
ORD-13741,2025-02-19,eastline  logistics ,South Carolina,food & beverage,Snack Variety Box,5,$ 36.90
ORD-11874,45660,Bayview Dental Inc,MD,ELECTRONICS,Label Printer,8,$144.74
ORD-14147,"May 16, 2025","Greenbrier  Gym, Inc. ",va,Furniture,File Cabinet,8,101.23
ORD-11672,45945,inlet ice cream, NC,safety equipment,First Aid Kit,8,$ 45.86
ORD-11495,05/26/26,SALEM LANES BOWLING INC,VA,Office Supplies,Copy Paper Case,2,$ 42.46
ORD-13507,08/16/25,driftwood decor inc,va,food & beverage,Tea Sampler,1,$21.78
ORD-13583,02/04/25,"cardinal pest control, inc. ",md,Electroncs,Label Printer,4,129.48 USD
ORD-13073,45701,hilltop hardware,dc,Electronics,Label Printer,10,130.77 USD
ORD-11351,08/21/25,Yorktown Catering ,South Carolina,Safety equip.,Fire Extinguisher,2,$69.15
ORD-12881,1/25/2026,ironclad fitness,VA,Electronics,Wireless Mouse,10,$ 25.80
ORD-12018,2025-04-02,Tidewater Roofing ,Maryland,Cleaning,Disinfectant 4-Pack,2.0,$ 29.35
ORD-14666,07-Mar-25,Eastline  Logistics,sc ,Office Supplies,Copy Paper Case,2,42.82 USD
ORD-14072,5/10/2025,atlantic supply,South Carolina,Food and Beverage,Coffee 5lb Bag,4.0,$47.12
ORD-12361,12-Oct-25,Jetty Joe's Tackle,VA,Electronics,27in Monitor,5,231.31
ORD-11718,02-Jul-25,"Bayview Dental, Inc. ",nc,electronics,USB-C Dock,2,$91.45
ORD-12558,45801,"MARLIN PRINT SHOP, INC.",D.C.,Safety Equipment,Wet Floor Signs,1,$20.91
ORD-13559,45691,"Greenbrier Gym, Inc.",Maryland,Office Supplies,Whiteboard,2,64.60
ORD-13534,"February 01, 2026",NANSEMOND NURSERY,va,Safety Equipment,Safety Vest 10-Pack,8,51.49 USD
ORD-10684,03/25/26,Quality Crab Co LLC,Maryland,Office Supplies,Ink Cartridge,1,33.04 USD
ord 14824,"July 06, 2025",REDWING AUTO PARTS INC,VA,Office Supplies,Ink Cartridge,8,30.93
ORD-13718,16-Jul-25,Inlet  Ice Cream Co. ,SC,Electronics,USB-C Dock,2,88.77 USD
ORD-12295,2025-12-18,CARDINAL PEST CONTROL CO.,md,Furniture,File Cabinet,1,$97.72
ORD-10841,2/10/2026,LIGHTHOUSE DAYCARE INC,SC,Cleaning,Mop Kit,1,$39.37
ORD-12379,"May 11, 2026",Ironclad  Fitness,VA ,Cleaning,Trash Liners Box,1,23.92
ORD-13458,2025-09-08,Hilltop Hardware,dc,FURNITURE,Standing Desk,10,410.14 USD
ORD-12949,3/25/2026,SALEM LANES BOWLING LLC ,D.C.,Cleaning,Mop Kit,1,36.48
ORD-11773,03/07/26,Virginia Beach Vets Co.,North Carolina,Electronics,USB-C Dock,10,93.13 USD
,04-Mar-26,Lighthouse  Daycare,md,Office Supplies,Stapler Set,5,$17.63
ORD-12043,2026-03-03,Osprey Optics Co.,SC,Furniture,Task Chair,3,167.76 USD
ORD-10616,"April 05, 2025",Nansemond Nursery Inc,Virginia,Electronics,Wireless Mouse,2,25.89 USD
ORD-14764,26-May-26,emerald cleaners inc,  ,Furnture,File Cabinet,1,$ 102.98
ORD-12938,04/10/25,ATLANTIC SUPPLY LLC ,Virginia,Furniture,Bookshelf,1,110.88 USD
ORD-13204,2025-01-21,Eastline Logistics Co.,dc,Safety Equipment,Fire Extinguisher,10,$70.51
ORD-14159,45864,Zenith  HVAC LLC,nc,office supplies,Ink Cartridge,5,31.59
ORD-14157,11/21/25,Virginia Beach Vets Co.,sc ,Office Supplies,Copy Paper Case,2,42.29
ord 10635,,FOXTAIL FLORIST INC,DC,FOOD & BEVERAGE,Tea Sampler,2.0,$20.56
ORD-14596,45884,Osprey  Optics LLC,nc,Furnture,File Cabinet,2,$ 95.58
ORD-14074,45885,Osprey Optics,Maryland,Cleaning,Disinfectant 4-Pack,1,27.11 USD
ORD-13179,"September 01, 2025",osprey optics ,Washington DC,F&B,Water Cooler Jug,2,12.21
ORD-14354,12/23/2025,MARLIN PRINT SHOP INC,NC,Office Supplies,Copy Paper Case,5,$41.67
ORD-10650,01-Aug-25,Gull  Point Marina,SC,furniture,Standing Desk,10,404.22
ord 11953,16-May-25,Quality Crab Co Co.,Virginia,Food & Beverage,Coffee 5lb Bag,2,$ 51.74
ORD-13951,2/20/2025,osprey optics co.,sc ,Electronics,Wireless Mouse,1,$ 25.33
ORD-12695,30-May-26,yorktown catering co.,Maryland,safety equipment,Wet Floor Signs,1,19.96 USD
ORD-13313,1/31/2025,Inlet Ice Cream ,nc,Electronics,27in Monitor,4,229.20
ORD-13372,2025-12-10,Tidewater Roofing LLC ,D.C.,Food and Beverage,Water Cooler Jug,3,$ 12.73
ORD-13634,"June 22, 2025","Landstown Pediatrics, Inc.",Washington DC,Safety Equipment,Fire Extinguisher,8,$ 68.06
ORD-12362,06/09/25,Emerald Cleaners,North Carolina,CLEANING,Trash Liners Box,10,$22.97
ORD-12231,07/30/25,GULL  POINT MARINA COMPANY ,North Carolina,Safety Equipment,Safety Vest 10-Pack,3,$52.32
ORD-10177,06/18/25,James River Tours,South Carolina,Cleaning,Trash Liners Box,1.0,$24.35
ORD-11019,30-May-26,"ironclad fitness, inc.",sc ,Cleaning,Hand Soap Case,4,$ 31.74
ord 11464,5/16/2026,James  River Tours,SC,Cleaning,Trash Liners Box,2,$23.97
ORD-11399,2025-11-23,greenbrier gym ,VA,Cleaning,Mop Kit,2,36.81
ORD-10983,45913,Foxtail Florist Co.,NULL,Safety Eqipment,First Aid Kit,1,46.86
ORD-11706,3/6/2026,Oceanfront Surf Shop LLC,MD,ELECTRONICS,Label Printer,1,$136.26
ord 14034,07-Mar-25,CARDINAL PEST CONTROL LLC,va,Food and Beverage,Snack Variety Box,2,$ 35.08
ORD-12501,45845,Mount Trashmore Mini Golf,SC,Electronics,Label Printer,8,$138.43
ORD-10364,04/30/26,EMERALD CLEANERS,nc,safety equipment,Safety Vest 10-Pack,1,$51.30
ORD-13657,3/14/2026,harbor light church co.,DC,F&B,Water Cooler Jug,1,$ 13.53
ORD-13595,2026-01-27,Nansemond Nursery ,Virginia,Electronics,Label Printer,1,$ 135.49
ORD-12058,"October 15, 2025",Zenith HVAC,SC,Furniture,Bookshelf,5,117.71
ORD-12225,3/21/2026,Norfolk Notary Co.,North Carolina,Office Supplies,Whiteboard,1,$64.94
ORD-13695,"May 06, 2026",Hilltop Hardware LLC,South Carolina,Food & Beverage,Water Cooler Jug,5,$ 12.60
ord 12207,02/27/25,James River Tours Company,VA,Cleaning,Trash Liners Box,3,22.54
ORD-10188,"February 17, 2025",Landstown Pediatrics,North Carolina,Office supplies,Stapler Set,10,18.37
ORD-14225,"May 19, 2025",Dominion  Cafe, NC,Safety Equipment,Fire Extinguisher,5,$66.35
,02/16/26,Harbor Light Church LLC,North Carolina,Furniture,Standing Desk,1,$391.44
ord 10504,46158,JAMES RIVER TOURS LLC ,Washington DC,FURNITURE,Task Chair,8,152.29 USD
ORD-12967,10/31/25,XPRESS COURIERS COMPANY,DC,Food & Beverage,Water Cooler Jug,4,$ 12.75
ORD-12180,12-Jul-25,Pembroke Law Group,VA,Electronics,Wireless Mouse,2,$24.03
ORD-13041,12-Apr-25,Emerald Cleaners,SC,Food & Beverage,Snack Variety Box,4,37.68 USD
ORD-14031,09/07/25,Beacon  Bookkeeping,Washington DC,Cleaning,Disinfectant 4-Pack,5,26.73
ORD-11335,03/25/26,Xpress Couriers Inc,SC,Electronics,Label Printer,1,12906.00
ORD-11013,45736,Marlin Print Shop ,md,Cleaning,Trash Liners Box,8,$23.29
ORD-10185,7/6/2025,Osprey Optics ,South Carolina,Food & Beverage,Snack Variety Box,5,36.74 USD
ORD-12529,06-Jun-25,Virginia Beach Vets Co.,nc,Furniture,Bookshelf,1,118.24 USD
ORD-13526,2025-03-05,Dominion Cafe,VA,Food & Beverage,Tea Sampler,1,$22.45
ORD-10120,45792,Kempsville Karate Company,Maryland,cleaning,Hand Soap Case,2,29.07 USD
ORD-11743,2025-12-31,Yorktown Catering LLC,VA ,Office Supplies,Ink Cartridge,1,$ 32.72
ORD-11308,"May 06, 2026","Atlantic Supply, Inc.",md,Safety Equipment,Wet Floor Signs,3,19.03
ORD-11334,,salem lanes bowling company,VA,F&B,Water Cooler Jug,5,13.09
ORD-10460,"July 23, 2025",harbor light church company,Maryland,Electronics,Label Printer,3,$132.23
ORD-14431,2025-03-19,Beacon Bookkeeping Inc,va,safety equipment,Wet Floor Signs,1,19.01 USD
ord 14373,46170,Virginia Beach Vets,va,Cleaning,Trash Liners Box,3,23.91 USD
ORD-13589,"July 29, 2025",MARLIN PRINT SHOP COMPANY ,na,Electronics,USB-C Dock,2,88.79 USD
ORD-12565,11/26/25,"INLET ICE CREAM, INC.",NC,Electronics,27in Monitor,2,214.77
ORD-12296,4/26/2026,NORFOLK  NOTARY LLC,va,F&B,Snack Variety Box,2,$35.57
ORD-14896,"October 27, 2025",foxtail florist llc,VA ,Office Supplies,Whiteboard,3,65.19
ORD-12740,"June 02, 2025",Nansemond Nursery Inc,virginia,Office supplies,Stapler Set,1,$17.81
ORD-14009,3/21/2025,Quality Crab Co Inc,dc,Ofice Supplies,Whiteboard,2,67.68
ORD-11524,26-Nov-25,Eastline Logistics LLC,Virginia,Office Supplies,Whiteboard,2.0,66.47
ORD-10641,9/11/2025,Nansemond Nursery Company,D.C.,Safety Equipment,Fire Extinguisher,2,$65.18
ORD-11897,2026-03-09,oceanfront  surf shop,South Carolina,Cleaning,Trash Liners Box,10,$23.01
ORD-10827,10/13/2025,Landstown Pediatrics,NC,Furniture,Bookshelf,1,$116.78
ORD-12573,2025-11-03,Emerald  Cleaners,Maryland,Office supplies,Ink Cartridge,1,$ 30.32
ord 12656,16-Mar-26,OCEANFRONT  SURF SHOP INC,D.C.,CLEANING,Trash Liners Box,8.0,$22.30
ORD-13663,11-Jan-26,bayview dental,sc ,Cleaning,Disinfectant 4-Pack,1,$ 26.92
ORD-12697,45813,James River Tours,VA ,Electronics,27in Monitor,2,$ 237.01
ORD-14703,09-Mar-26,Virginia Beach Vets Co. ,Maryland,Furniture,Task Chair,5,170.86
ORD-13397,8/25/2025,QUALITY CRAB CO INC,dc,Safety Equipment,Wet Floor Signs,2,$19.90
ORD-14017,"June 18, 2025",driftwood decor co.,South Carolina,Electronics,Wireless Mouse,1,26.98 USD
ORD-13064,3/26/2026,"Marlin Print Shop, Inc. ",MD,Furnture,Bookshelf,8,120.39
ORD-13232,3/16/2026,kempsville karate ,nc,Furniture,Task Chair,10,160.33
ORD-14681,12/5/2025,Salem Lanes Bowling,dc,Furniture,Task Chair,1.0,$ 171.16
ORD-11621,2026-05-06,Quality Crab Co ,MD,Food & Beverage,Coffee 5lb Bag,8,$51.94
ORD-10563,45729,Zenith  HVAC,sc ,Electroncs,27in Monitor,1,$232.93
ORD-11430,03/28/25,Hilltop Hardware ,md,Furniture,Standing Desk,2,$ 377.11
,03/17/26,Marlin Print Shop Inc,va,Office Supplies,Whiteboard,8,67.19 USD
ORD-10255,45980,Norfolk  Notary LLC ,nc,Safety Equipment,Fire Extinguisher,2,68.57 USD
ORD-14781,12/26/25,Redwing Auto Parts Inc,dc,Ofice Supplies,Stapler Set,1.0,$17.71
ORD-12037,4/25/2025,Foxtail Florist Company,Washington DC,Electroncs,27in Monitor,10,213.88
ORD-10573,10/12/2025,Tidewater  Roofing Company ,North Carolina,Electronics ,Wireless Mouse,2,$25.11
ORD-10994,02-Jul-25,Beacon Bookkeeping LLC,South Carolina,CLEANING,Mop Kit,4,37.97 USD
ORD-11782,31-Jul-25,beacon bookkeeping co.,DC,Cleaning  ,Disinfectant 4-Pack,2,$ 29.07
ORD-11821,"March 14, 2025",Atlantic Supply Company,South Carolina,Office Supplies,Copy Paper Case,3,39.91
ORD-11982,"March 10, 2025",Chesapeake Motors,DC,Cleaning,Trash Liners Box,1,$ 21.90
ORD-13837,02/17/25,Cardinal Pest Control,nc,SAFETY EQUIPMENT,Fire Extinguisher,1,64.30
ORD-10787,11/14/25,Uptown Barbers Inc,dc,Electronics,Label Printer,3.0,$ 142.19
ORD-11265,2026-04-28,Marlin  Print Shop,nc,Food and Beverage,Tea Sampler,1,23.01 USD
ORD-13234,2025-04-19,Marlin Print Shop Company,MD,Electronics,27in Monitor,2,$233.16
ORD-11577,2025-01-06,Bayview Dental Company,SC,Electronics ,Wireless Mouse,3,24.96
ORD-13148,03/30/26,Hilltop Hardware Co.,dc,Cleaning,Hand Soap Case,4,$ 29.93
ORD-11799,"May 23, 2025",Emerald  Cleaners Co.,MD,Cleaning,Trash Liners Box,2,$22.97
,"May 05, 2026",REDWING AUTO PARTS,South Carolina,safety equipment,Safety Vest 10-Pack,2,51.34
ORD-13875,04/11/25,BAYVIEW DENTAL INC,Virginia,Furniture,Bookshelf,8,107.28
ORD-11173,05/10/26,jetty joe's tackle,dc,Cleaning,Mop Kit,3,39.13
ORD-13122,2025-04-17,Mount Trashmore Mini Golf LLC,D.C.,Office Supplies,Copy Paper Case,4,41.59 USD
,2025-04-16,"Tidewater Roofing, Inc.",NC,Office Supplies,Stapler Set,1,18.88
ORD-14729,2025-06-18,"cardinal pest control, inc.",md,cleaning,Mop Kit,1,$ 37.63
ORD-13596,2026-02-24,"James River Tours, Inc.",Washington DC,Cleaning,Mop Kit,2,35.43
ORD-11448,5/10/2025,kempsville karate,Virginia,Food & Beverage,Snack Variety Box,8,37.86
ORD-14903,09/07/25,ZENITH HVAC ,Washington DC,food & beverage,Snack Variety Box,2,37.16 USD
ORD-12623,2026-02-10,TIDEWATER ROOFING,Virginia,Electroncs,USB-C Dock,5,92.43 USD
ORD-14720,3/10/2025,yorktown catering inc,D.C.,F&B,Tea Sampler,1,$ 23.18
ORD-12142,29-Sep-25,"gull  point marina, inc.",NC,Food & Beverage,Water Cooler Jug,1,$13.13
ORD-13514,2025-06-16,James River Tours Inc,Virginia,Food & Beverage,Snack Variety Box,10,38.04 USD
ord 14188,18-Sep-25,Beacon Bookkeeping ,SC,Furniture,Standing Desk,8,$411.76
ORD-13786,45972,Zenith HVAC Co.,SC,Office Supplies,Stapler Set,4,$ 18.25
ORD-12834,12/28/2025,Norfolk Notary,dc,ELECTRONICS,27in Monitor,2,$210.47
ORD-13233,"November 17, 2025",Jetty Joe's Tackle Co.,D.C.,Office Supplies,Stapler Set,3,$18.68
ord 11835,24-Jan-26,tidewater roofing,VA,Office Supplies,Stapler Set,1,17.75 USD
ORD-12036,45820,Greenbrier  Gym LLC,North Carolina,Safety Equipment,Wet Floor Signs,4,$20.87
ORD-12534,"May 17, 2025",NANSEMOND NURSERY,South Carolina,Food & Beverage,Water Cooler Jug,2,1374.00
ORD-13779,8/31/2025,"LANDSTOWN PEDIATRICS, INC.",md,Safety Eqipment,Safety Vest 10-Pack,2,53.96 USD
ORD-13302,26-Feb-25,"zenith hvac, inc.",South Carolina,safety equipment,Fire Extinguisher,10,$68.43
ORD-12222,18-Feb-26,BEACON BOOKKEEPING,NC,Office Supplies,Stapler Set,1,17.76 USD
ORD-14937,08-Apr-26,YORKTOWN CATERING INC,VA ,Food & Beverage,Snack Variety Box,1,38.54 USD
ORD-13791,17-May-26,Harbor Light Church Inc,sc ,Furnture,File Cabinet,-10,$ 98.24
,04/18/26,Bayview Dental LLC,MD,Office Supplies,Ink Cartridge,3,$31.78
ORD-14591,2025-07-11,Quality Crab Co Company ,MD,Ofice Supplies,Whiteboard,1,$65.23
ORD-13868,46067,LIGHTHOUSE DAYCARE LLC ,D.C.,Food and Beverage,Tea Sampler,10,22.17
ORD-14898,45822,"Cardinal Pest Control, Inc.",VA,Electronics,27in Monitor,3,$216.32
ORD-12299,20-Mar-25,Xpress Couriers,VA ,Office Supplies,Stapler Set,1,$ 18.97
ORD-13230,08-Feb-26,Landstown  Pediatrics LLC,SC,Safety Equipment,First Aid Kit,1,44.68 USD
ORD-12019,46057,Yorktown Catering Co.,md,Safety equip.,Fire Extinguisher,2,$70.32
ord 13795,3/9/2025,"Marlin Print Shop, Inc.",sc ,Office Supplies,Stapler Set,1,"1,967.00 USD"
ord 10771,2025-10-10,OCEANFRONT SURF SHOP INC,dc,Food & Beverage,Coffee 5lb Bag,3,$51.00
ORD-14130,2025-08-24,Inlet Ice Cream Inc,N/A,Cleaning,Mop Kit,2,$ 38.76
ORD-14154,15-May-26,kettle  & crumb bakery inc ,Virginia,food & beverage,Water Cooler Jug,8,$ 13.35
ORD-12005,2/6/2025,REDWING AUTO PARTS,SC,Furniture,Task Chair,2,154.51 USD
ORD-10508,45722,xpress couriers inc,nc,Ofice Supplies,Copy Paper Case,2,$ 40.85
ORD-10272,7/15/2025,DOMINION CAFE COMPANY,virginia,electronics,27in Monitor,1,$ 222.24
ORD-13696,2025-10-31,jetty joe's tackle,md,safety equipment,First Aid Kit,2,44.71
ORD-13499,4/29/2025,james river tours llc,dc,FURNITURE,File Cabinet,1,$ 103.13
ORD-13268,"August 02, 2025",OSPREY OPTICS,Maryland,Office Supplies,Stapler Set,3,17.60 USD
ORD-13001,45744,Lighthouse  Daycare LLC,virginia,Cleaning,Disinfectant 4-Pack,3,$ 28.92
ORD-13853,1/25/2025,Inlet Ice Cream,nc,electronics,Wireless Mouse,2,25.01 USD
ORD-13398,"October 01, 2025",Foxtail Florist,nc,Furniture,Bookshelf,10,119.76 USD
ORD-12670,2025-11-18,WAVECREST HOTEL CO.,D.C.,Office Supplies,Stapler Set,1.0,19.06
ORD-10196,20-Jul-25,emerald cleaners,D.C.,Food and Beverage,Tea Sampler,4,20.85
ORD-13092,6/5/2025,Kempsville Karate,DC,Electronics,27in Monitor,10,$ 209.61
ORD-11287,"June 20, 2025","Gull  Point Marina, Inc.",VA ,Furniture,Bookshelf,2,118.26 USD
ORD-13389,45687,YORKTOWN CATERING LLC ,va,Safety Equipment,Safety Vest 10-Pack,5,49.98
ORD-12185,11/17/2025,Virginia Beach Vets LLC ,Maryland,Safety Equipment,Fire Extinguisher,10,68.35
ORD-14718,10/25/2025,"yorktown catering, inc.",Maryland,Food & Beverage,Coffee 5lb Bag,1,51.13
ORD-11113,10/7/2025,norfolk notary inc,DC,SAFETY EQUIPMENT,Fire Extinguisher,10,$70.04
ord 10209,22-Jan-26,marlin print shop inc,md,furniture,Bookshelf,1,$ 111.21
ORD-12509,05/04/26,Landstown Pediatrics LLC,dc,furniture,File Cabinet,5,$97.94
ORD-13119,,harbor light church inc,,Food & Beverage,Water Cooler Jug,8,12.65
ORD-14980,09-Jan-25,Emerald Cleaners LLC,Virginia,Furniture,Task Chair,1,160.80
ORD-10379,12/11/2025,Foxtail Florist,North Carolina,Cleaning,Mop Kit,1,39.55
ord 13887,26-Apr-25,CARDINAL PEST CONTROL,SC,Cleaning,Mop Kit,1,$ 3759.00
ord 11546,3/23/2025,GREENBRIER GYM,dc,Electronics,Label Printer,8,141.72 USD
ORD-14155,2026-03-30,Cardinal Pest Control,DC,Electronics,27in Monitor,2,$ 219.90
ord 14254,2025-02-22,CARDINAL PEST CONTROL,South Carolina,Furnture,Standing Desk,2,417.00
ORD-11589,11/13/25,Virginia  Beach Vets,MD,Furniture,Bookshelf,8,115.41 USD
ORD-14258,2025-11-22,"Emerald Cleaners, Inc.",va,Office Supplies,Copy Paper Case,5,43.76
ORD-11337,03/23/26,bayview dental llc, NC,Electronics,Wireless Mouse,5,$26.64
ORD-12703,08/02/25,"Chesapeake Motors, Inc.",D.C.,Safety Equipment,First Aid Kit,1,$46.23
ORD-12646,5/5/2025,Redwing Auto Parts Co.,NC,Furniture,File Cabinet,1,99.43 USD
ORD-12692,06/02/25,uptown  barbers llc,Maryland,Cleaning,Hand Soap Case,1.0,30.11
ORD-11150,45733,"uptown barbers, inc. ",VA,Furnture,Task Chair,2,157.10 USD
ORD-14370,2025-09-26,First  Colony Realty,VA ,Food & Beverage,Water Cooler Jug,1,$ 12.58
ORD-14654,2025-03-21,nansemond nursery company,SC,cleaning,Mop Kit,3,$ 3505.00
ORD-13818,45959,Pembroke Law Group Company ,VA ,ELECTRONICS,Wireless Mouse,2,$ 26.05
ORD-14688,05/07/26,Marlin Print Shop,DC,Cleaning,Disinfectant 4-Pack,2,29.41 USD
ord 12415,"June 04, 2025",jetty joe's tackle llc, NC,Furniture,Standing Desk,3,$ 390.67
ORD-13901,23-Dec-25,Redwing Auto Parts,SC,Cleaning,Disinfectant 4-Pack,2,27.78 USD
ord 11167,2026-05-12,DRIFTWOOD DECOR LLC, NC,Food and Beverage,Snack Variety Box,5,37.85 USD
ORD-10861,"March 22, 2026",Beacon Bookkeeping LLC ,North Carolina,Cleaning,Disinfectant 4-Pack,2,$ 27.19
ORD-11992,01/18/26,Emerald Cleaners Company,SC,Safety Equipment,Wet Floor Signs,1.0,20.00
ORD-12975,29-Mar-26,Hilltop Hardware LLC,virginia,Cleening,Hand Soap Case,8,$ 30.79
