order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
ORD-14981,2025-01-25,Yorktown Catering,DC,Furniture,Bookshelf,4.0,109.13,436.52
ORD-13483,2026-03-05,Redwing Auto Parts,SC,Cleaning,Mop Kit,3.0,36.21,108.63
ORD-14414,2025-08-26,Oceanfront Surf Shop,VA,Electronics,Label Printer,3.0,137.63,412.89
ORD-10313,2025-04-13,Bayview Dental,,Furniture,Task Chair,2.0,172.06,344.12
ORD-13445,2025-02-24,Oceanfront Surf Shop,NC,Food & Beverage,Tea Sampler,1.0,23.03,23.03
ORD-10951,2025-04-05,Uptown Barbers,NC,Furniture,File Cabinet,3.0,105.48,316.44
ORD-14199,2025-07-31,Redwing Auto Parts,VA,Food & Beverage,Coffee 5lb Bag,2.0,51.55,103.1
ORD-13407,2025-11-30,Landstown Pediatrics,NC,Furniture,Standing Desk,4.0,402.39,1609.56
ORD-13077,2026-05-25,Uptown Barbers,SC,Office Supplies,Ink Cartridge,10.0,34.19,341.9
ORD-13807,2025-01-28,Foxtail Florist,MD,Electronics,USB-C Dock,1.0,92.29,92.29
ORD-11870,2025-07-08,Inlet Ice Cream,NC,Furniture,Standing Desk,8.0,419.47,3355.76
ORD-10772,2025-09-20,Eastline Logistics,DC,Electronics,USB-C Dock,2.0,90.39,180.78
ORD-13177,2025-03-11,Redwing Auto Parts,DC,Safety Equipment,Wet Floor Signs,2.0,21.3,42.6
ORD-13644,2025-09-03,Kempsville Karate,NC,Furniture,Task Chair,1.0,163.15,163.15
ORD-11631,2025-07-05,Beacon Bookkeeping,SC,Food & Beverage,Water Cooler Jug,1.0,12.64,12.64
ORD-14301,2026-03-27,Tidewater Roofing,MD,Cleaning,Trash Liners Box,8.0,24.46,195.68
ORD-13581,2025-08-04,Gull Point Marina,VA,Furniture,Standing Desk,8.0,395.42,3163.36
ORD-12385,2025-02-25,Kettle Crumb Bakery,SC,Office Supplies,Stapler Set,1.0,19.07,19.07
ORD-12591,2025-07-03,Jetty Joes Tackle,NC,Food & Beverage,Snack Variety Box,1.0,35.14,35.14
ORD-11259,2025-09-05,Bayview Dental,MD,Safety Equipment,Wet Floor Signs,2.0,19.11,38.22
ORD-14179,2025-10-29,Atlantic Supply,NC,Furniture,File Cabinet,4.0,95.29,381.16
ORD-11895,2026-02-12,Oceanfront Surf Shop,DC,Furniture,Bookshelf,3.0,117.28,351.84000000000003
ORD-12587,2026-04-12,Zenith HVAC,NC,Furniture,Bookshelf,1.0,109.65,109.65
ORD-12577,2025-10-21,Chesapeake Motors,DC,Furniture,Task Chair,8.0,160.99,1287.92
ORD-11617,2025-12-06,Bayview Dental,DC,Electronics,Label Printer,8.0,127.59,1020.72
ORD-11609,2025-11-04,Quality Crab,,Office Supplies,Stapler Set,1.0,18.61,18.61
ORD-10144,2025-11-28,Hilltop Hardware,DC,Office Supplies,Copy Paper Case,2.0,41.87,83.74
ORD-13095,2025-11-12,Greenbrier Gym,VA,Food & Beverage,Snack Variety Box,3.0,38.08,114.24
ORD-10136,2026-01-10,Chesapeake Motors,SC,Safety Equipment,Safety Vest 10-Pack,3.0,54.94,164.82
ORD-14369,2025-08-06,Wavecrest Hotel,NC,Electronics,USB-C Dock,3.0,91.02,273.06
ORD-14002,2025-07-05,Oceanfront Surf Shop,MD,Electronics,27in Monitor,2.0,209.78,419.56
ORD-13924,2026-02-08,Emerald Cleaners,SC,Food & Beverage,Water Cooler Jug,10.0,13.66,136.6
ORD-10793,2026-05-29,Lighthouse Daycare,NC,Furniture,Bookshelf,1.0,120.87,120.87
ORD-10315,2026-05-27,Yorktown Catering,DC,Cleaning,Hand Soap Case,3.0,28.11,84.33
ORD-10567,2026-04-19,Xpress Couriers,MD,Furniture,Bookshelf,3.0,113.45,340.35
ORD-11804,2025-05-22,Pembroke Law Group,MD,Electronics,USB-C Dock,2.0,93.36,186.72
ORD-13517,2025-12-20,Wavecrest Hotel,MD,Cleaning,Mop Kit,1.0,38.55,38.55
ORD-10752,2026-05-11,Wavecrest Hotel,VA,Electronics,27in Monitor,1.0,213.3,213.3
ORD-14423,2025-02-23,Ironclad Fitness,NC,Furniture,Bookshelf,1.0,115.62,115.62
ORD-10958,2026-03-03,Eastline Logistics,SC,Electronics,27in Monitor,4.0,218.73,874.92
ORD-10809,2026-04-22,Emerald Cleaners,DC,Office Supplies,Copy Paper Case,1.0,43.66,43.66
ORD-11216,2025-01-29,Yorktown Catering,VA,Office Supplies,Stapler Set,2.0,19.59,39.18
ORD-11686,2026-01-09,Driftwood Decor,DC,Cleaning,Mop Kit,2.0,37.27,74.54
ORD-10826,2025-09-04,Foxtail Florist,SC,Electronics,USB-C Dock,2.0,94.9,189.8
ORD-13876,2025-12-24,Jetty Joes Tackle,SC,Cleaning,Disinfectant 4-Pack,3.0,29.78,89.34
ORD-11739,2025-01-09,Eastline Logistics,MD,Office Supplies,Copy Paper Case,8.0,42.56,340.48
ORD-11053,2025-01-08,Emerald Cleaners,DC,Cleaning,Mop Kit,4.0,38.11,152.44
ORD-11172,2026-03-19,Dominion Cafe,MD,Furniture,File Cabinet,1.0,99.38,99.38
ORD-14144,2026-03-22,Harbor Light Church,MD,Furniture,Bookshelf,2.0,109.13,218.26
ORD-14972,2026-03-01,Redwing Auto Parts,DC,Food & Beverage,Coffee 5lb Bag,5.0,49.88,249.4
ORD-11891,2025-07-29,Dominion Cafe,NC,Safety Equipment,Fire Extinguisher,2.0,66.17,132.34
ORD-12148,2025-10-14,Chesapeake Motors,VA,Office Supplies,Whiteboard,8.0,62.55,500.4
ORD-11233,2025-05-21,Bayview Dental,MD,Electronics,Wireless Mouse,8.0,26.67,213.36
ORD-13697,2025-08-24,Norfolk Notary,NC,Cleaning,Disinfectant 4-Pack,5.0,29.36,146.8
ORD-14344,2025-09-16,Salem Lanes Bowling,VA,Electronics,Label Printer,1.0,135.35,135.35
ORD-14889,2026-05-20,Quality Crab,SC,Food & Beverage,Water Cooler Jug,1.0,12.74,12.74
ORD-12660,2025-03-17,Eastline Logistics,VA,Office Supplies,Stapler Set,5.0,18.88,94.39999999999999
ORD-14920,2025-09-16,Norfolk Notary,MD,Cleaning,Mop Kit,1.0,38.83,38.83
ORD-13755,2025-03-08,Atlantic Supply,DC,Safety Equipment,Wet Floor Signs,4.0,20.36,81.44
ORD-14811,2025-10-20,Zenith HVAC,VA,Office Supplies,Copy Paper Case,10.0,43.69,436.9
,2025-07-24,Foxtail Florist,NC,Electronics,Wireless Mouse,2.0,25.57,51.14
ORD-13741,2025-02-19,Eastline Logistics,SC,Food & Beverage,Snack Variety Box,5.0,36.9,184.5
ORD-11874,2025-01-03,Bayview Dental,MD,Electronics,Label Printer,8.0,144.74,1157.92
ORD-14147,2025-05-16,Greenbrier Gym,VA,Furniture,File Cabinet,8.0,101.23,809.84
ORD-11672,2025-10-15,Inlet Ice Cream,NC,Safety Equipment,First Aid Kit,8.0,45.86,366.88
ORD-11495,2026-05-26,Salem Lanes Bowling,VA,Office Supplies,Copy Paper Case,2.0,42.46,84.92
ORD-13507,2025-08-16,Driftwood Decor,VA,Food & Beverage,Tea Sampler,1.0,21.78,21.78
ORD-13583,2025-02-04,Cardinal Pest Control,MD,Electronics,Label Printer,4.0,129.48,517.92
ORD-13073,2025-02-13,Hilltop Hardware,DC,Electronics,Label Printer,10.0,130.77,1307.7
ORD-11351,2025-08-21,Yorktown Catering,SC,Safety Equipment,Fire Extinguisher,2.0,69.15,138.3
ORD-12881,2026-01-25,Ironclad Fitness,VA,Electronics,Wireless Mouse,10.0,25.8,258.0
ORD-12018,2025-04-02,Tidewater Roofing,MD,Cleaning,Disinfectant 4-Pack,2.0,29.35,58.7
ORD-14666,2025-03-07,Eastline Logistics,SC,Office Supplies,Copy Paper Case,2.0,42.82,85.64
ORD-14072,2025-05-10,Atlantic Supply,SC,Food & Beverage,Coffee 5lb Bag,4.0,47.12,188.48
ORD-12361,2025-10-12,Jetty Joes Tackle,VA,Electronics,27in Monitor,5.0,231.31,1156.55
ORD-11718,2025-07-02,Bayview Dental,NC,Electronics,USB-C Dock,2.0,91.45,182.9
ORD-12558,2025-05-24,Marlin Print Shop,DC,Safety Equipment,Wet Floor Signs,1.0,20.91,20.91
ORD-13559,2025-02-03,Greenbrier Gym,MD,Office Supplies,Whiteboard,2.0,64.6,129.2
ORD-13534,2026-02-01,Nansemond Nursery,VA,Safety Equipment,Safety Vest 10-Pack,8.0,51.49,411.92
ORD-10684,2026-03-25,Quality Crab,MD,Office Supplies,Ink Cartridge,1.0,33.04,33.04
ORD-14824,2025-07-06,Redwing Auto Parts,VA,Office Supplies,Ink Cartridge,8.0,30.93,247.44
ORD-13718,2025-07-16,Inlet Ice Cream,SC,Electronics,USB-C Dock,2.0,88.77,177.54
ORD-12295,2025-12-18,Cardinal Pest Control,MD,Furniture,File Cabinet,1.0,97.72,97.72
ORD-10841,2026-02-10,Lighthouse Daycare,SC,Cleaning,Mop Kit,1.0,39.37,39.37
ORD-12379,2026-05-11,Ironclad Fitness,VA,Cleaning,Trash Liners Box,1.0,23.92,23.92
ORD-13458,2025-09-08,Hilltop Hardware,DC,Furniture,Standing Desk,10.0,410.14,4101.4
ORD-12949,2026-03-25,Salem Lanes Bowling,DC,Cleaning,Mop Kit,1.0,36.48,36.48
ORD-11773,2026-03-07,Virginia Beach Vets,NC,Electronics,USB-C Dock,10.0,93.13,931.3
,2026-03-04,Lighthouse Daycare,MD,Office Supplies,Stapler Set,5.0,17.63,88.14999999999999
ORD-12043,2026-03-03,Osprey Optics,SC,Furniture,Task Chair,3.0,167.76,503.28
ORD-10616,2025-04-05,Nansemond Nursery,VA,Electronics,Wireless Mouse,2.0,25.89,51.78
ORD-14764,2026-05-26,Emerald Cleaners,,Furniture,File Cabinet,1.0,102.98,102.98
ORD-12938,2025-04-10,Atlantic Supply,VA,Furniture,Bookshelf,1.0,110.88,110.88
ORD-13204,2025-01-21,Eastline Logistics,DC,Safety Equipment,Fire Extinguisher,10.0,70.51,705.1
ORD-14159,2025-07-26,Zenith HVAC,NC,Office Supplies,Ink Cartridge,5.0,31.59,157.95
ORD-14157,2025-11-21,Virginia Beach Vets,SC,Office Supplies,Copy Paper Case,2.0,42.29,84.58
ORD-14596,2025-08-15,Osprey Optics,NC,Furniture,File Cabinet,2.0,95.58,191.16
ORD-14074,2025-08-16,Osprey Optics,MD,Cleaning,Disinfectant 4-Pack,1.0,27.11,27.11
ORD-13179,2025-09-01,Osprey Optics,DC,Food & Beverage,Water Cooler Jug,2.0,12.21,24.42
ORD-14354,2025-12-23,Marlin Print Shop,NC,Office Supplies,Copy Paper Case,5.0,41.67,208.35000000000002
ORD-10650,2025-08-01,Gull Point Marina,SC,Furniture,Standing Desk,10.0,404.22,4042.2000000000003
ORD-11953,2025-05-16,Quality Crab,VA,Food & Beverage,Coffee 5lb Bag,2.0,51.74,103.48
ORD-13951,2025-02-20,Osprey Optics,SC,Electronics,Wireless Mouse,1.0,25.33,25.33
ORD-12695,2026-05-30,Yorktown Catering,MD,Safety Equipment,Wet Floor Signs,1.0,19.96,19.96
ORD-13313,2025-01-31,Inlet Ice Cream,NC,Electronics,27in Monitor,4.0,229.2,916.8
ORD-13372,2025-12-10,Tidewater Roofing,DC,Food & Beverage,Water Cooler Jug,3.0,12.73,38.19
ORD-13634,2025-06-22,Landstown Pediatrics,DC,Safety Equipment,Fire Extinguisher,8.0,68.06,544.48
ORD-12362,2025-06-09,Emerald Cleaners,NC,Cleaning,Trash Liners Box,10.0,22.97,229.7
ORD-12231,2025-07-30,Gull Point Marina,NC,Safety Equipment,Safety Vest 10-Pack,3.0,52.32,156.96
ORD-10177,2025-06-18,James River Tours,SC,Cleaning,Trash Liners Box,1.0,24.35,24.35
ORD-11019,2026-05-30,Ironclad Fitness,SC,Cleaning,Hand Soap Case,4.0,31.74,126.96
ORD-11464,2026-05-16,James River Tours,SC,Cleaning,Trash Liners Box,2.0,23.97,47.94
ORD-11399,2025-11-23,Greenbrier Gym,VA,Cleaning,Mop Kit,2.0,36.81,73.62
ORD-10983,2025-09-13,Foxtail Florist,,Safety Equipment,First Aid Kit,1.0,46.86,46.86
ORD-11706,2026-03-06,Oceanfront Surf Shop,MD,Electronics,Label Printer,1.0,136.26,136.26
ORD-14034,2025-03-07,Cardinal Pest Control,VA,Food & Beverage,Snack Variety Box,2.0,35.08,70.16
ORD-12501,2025-07-07,Mount Trashmore Mini Golf,SC,Electronics,Label Printer,8.0,138.43,1107.44
ORD-10364,2026-04-30,Emerald Cleaners,NC,Safety Equipment,Safety Vest 10-Pack,1.0,51.3,51.3
ORD-13657,2026-03-14,Harbor Light Church,DC,Food & Beverage,Water Cooler Jug,1.0,13.53,13.53
ORD-13595,2026-01-27,Nansemond Nursery,VA,Electronics,Label Printer,1.0,135.49,135.49
ORD-12058,2025-10-15,Zenith HVAC,SC,Furniture,Bookshelf,5.0,117.71,588.55
ORD-12225,2026-03-21,Norfolk Notary,NC,Office Supplies,Whiteboard,1.0,64.94,64.94
ORD-13695,2026-05-06,Hilltop Hardware,SC,Food & Beverage,Water Cooler Jug,5.0,12.6,63.0
ORD-12207,2025-02-27,James River Tours,VA,Cleaning,Trash Liners Box,3.0,22.54,67.62
ORD-10188,2025-02-17,Landstown Pediatrics,NC,Office Supplies,Stapler Set,10.0,18.37,183.70000000000002
ORD-14225,2025-05-19,Dominion Cafe,NC,Safety Equipment,Fire Extinguisher,5.0,66.35,331.75
,2026-02-16,Harbor Light Church,NC,Furniture,Standing Desk,1.0,391.44,391.44
ORD-10504,2026-05-16,James River Tours,DC,Furniture,Task Chair,8.0,152.29,1218.32
ORD-12967,2025-10-31,Xpress Couriers,DC,Food & Beverage,Water Cooler Jug,4.0,12.75,51.0
ORD-12180,2025-07-12,Pembroke Law Group,VA,Electronics,Wireless Mouse,2.0,24.03,48.06
ORD-13041,2025-04-12,Emerald Cleaners,SC,Food & Beverage,Snack Variety Box,4.0,37.68,150.72
ORD-14031,2025-09-07,Beacon Bookkeeping,DC,Cleaning,Disinfectant 4-Pack,5.0,26.73,133.65
ORD-11335,2026-03-25,Xpress Couriers,SC,Electronics,Label Printer,1.0,129.06,129.06
ORD-11013,2025-03-20,Marlin Print Shop,MD,Cleaning,Trash Liners Box,8.0,23.29,186.32
ORD-10185,2025-07-06,Osprey Optics,SC,Food & Beverage,Snack Variety Box,5.0,36.74,183.70000000000002
ORD-12529,2025-06-06,Virginia Beach Vets,NC,Furniture,Bookshelf,1.0,118.24,118.24
ORD-13526,2025-03-05,Dominion Cafe,VA,Food & Beverage,Tea Sampler,1.0,22.45,22.45
ORD-10120,2025-05-15,Kempsville Karate,MD,Cleaning,Hand Soap Case,2.0,29.07,58.14
ORD-11743,2025-12-31,Yorktown Catering,VA,Office Supplies,Ink Cartridge,1.0,32.72,32.72
ORD-11308,2026-05-06,Atlantic Supply,MD,Safety Equipment,Wet Floor Signs,3.0,19.03,57.09
ORD-10460,2025-07-23,Harbor Light Church,MD,Electronics,Label Printer,3.0,132.23,396.68999999999994
ORD-14431,2025-03-19,Beacon Bookkeeping,VA,Safety Equipment,Wet Floor Signs,1.0,19.01,19.01
ORD-14373,2026-05-28,Virginia Beach Vets,VA,Cleaning,Trash Liners Box,3.0,23.91,71.73
ORD-13589,2025-07-29,Marlin Print Shop,,Electronics,USB-C Dock,2.0,88.79,177.58
ORD-12565,2025-11-26,Inlet Ice Cream,NC,Electronics,27in Monitor,2.0,214.77,429.54
ORD-12296,2026-04-26,Norfolk Notary,VA,Food & Beverage,Snack Variety Box,2.0,35.57,71.14
ORD-14896,2025-10-27,Foxtail Florist,VA,Office Supplies,Whiteboard,3.0,65.19,195.57
ORD-12740,2025-06-02,Nansemond Nursery,VA,Office Supplies,Stapler Set,1.0,17.81,17.81
ORD-14009,2025-03-21,Quality Crab,DC,Office Supplies,Whiteboard,2.0,67.68,135.36
ORD-11524,2025-11-26,Eastline Logistics,VA,Office Supplies,Whiteboard,2.0,66.47,132.94
ORD-10641,2025-09-11,Nansemond Nursery,DC,Safety Equipment,Fire Extinguisher,2.0,65.18,130.36
ORD-11897,2026-03-09,Oceanfront Surf Shop,SC,Cleaning,Trash Liners Box,10.0,23.01,230.10000000000002
ORD-10827,2025-10-13,Landstown Pediatrics,NC,Furniture,Bookshelf,1.0,116.78,116.78
ORD-12573,2025-11-03,Emerald Cleaners,MD,Office Supplies,Ink Cartridge,1.0,30.32,30.32
ORD-12656,2026-03-16,Oceanfront Surf Shop,DC,Cleaning,Trash Liners Box,8.0,22.3,178.4
ORD-13663,2026-01-11,Bayview Dental,SC,Cleaning,Disinfectant 4-Pack,1.0,26.92,26.92
ORD-12697,2025-06-05,James River Tours,VA,Electronics,27in Monitor,2.0,237.01,474.02
ORD-14703,2026-03-09,Virginia Beach Vets,MD,Furniture,Task Chair,5.0,170.86,854.3000000000001
ORD-13397,2025-08-25,Quality Crab,DC,Safety Equipment,Wet Floor Signs,2.0,19.9,39.8
ORD-14017,2025-06-18,Driftwood Decor,SC,Electronics,Wireless Mouse,1.0,26.98,26.98
ORD-13064,2026-03-26,Marlin Print Shop,MD,Furniture,Bookshelf,8.0,120.39,963.12
ORD-13232,2026-03-16,Kempsville Karate,NC,Furniture,Task Chair,10.0,160.33,1603.3000000000002
ORD-14681,2025-12-05,Salem Lanes Bowling,DC,Furniture,Task Chair,1.0,171.16,171.16
ORD-11621,2026-05-06,Quality Crab,MD,Food & Beverage,Coffee 5lb Bag,8.0,51.94,415.52
ORD-10563,2025-03-13,Zenith HVAC,SC,Electronics,27in Monitor,1.0,232.93,232.93
ORD-11430,2025-03-28,Hilltop Hardware,MD,Furniture,Standing Desk,2.0,377.11,754.22
,2026-03-17,Marlin Print Shop,VA,Office Supplies,Whiteboard,8.0,67.19,537.52
ORD-10255,2025-11-19,Norfolk Notary,NC,Safety Equipment,Fire Extinguisher,2.0,68.57,137.14
ORD-14781,2025-12-26,Redwing Auto Parts,DC,Office Supplies,Stapler Set,1.0,17.71,17.71
ORD-12037,2025-04-25,Foxtail Florist,DC,Electronics,27in Monitor,10.0,213.88,2138.8
ORD-10573,2025-10-12,Tidewater Roofing,NC,Electronics,Wireless Mouse,2.0,25.11,50.22
ORD-10994,2025-07-02,Beacon Bookkeeping,SC,Cleaning,Mop Kit,4.0,37.97,151.88
ORD-11782,2025-07-31,Beacon Bookkeeping,DC,Cleaning,Disinfectant 4-Pack,2.0,29.07,58.14
ORD-11821,2025-03-14,Atlantic Supply,SC,Office Supplies,Copy Paper Case,3.0,39.91,119.72999999999999
ORD-11982,2025-03-10,Chesapeake Motors,DC,Cleaning,Trash Liners Box,1.0,21.9,21.9
ORD-13837,2025-02-17,Cardinal Pest Control,NC,Safety Equipment,Fire Extinguisher,1.0,64.3,64.3
ORD-10787,2025-11-14,Uptown Barbers,DC,Electronics,Label Printer,3.0,142.19,426.57
ORD-11265,2026-04-28,Marlin Print Shop,NC,Food & Beverage,Tea Sampler,1.0,23.01,23.01
ORD-13234,2025-04-19,Marlin Print Shop,MD,Electronics,27in Monitor,2.0,233.16,466.32
ORD-11577,2025-01-06,Bayview Dental,SC,Electronics,Wireless Mouse,3.0,24.96,74.88
ORD-13148,2026-03-30,Hilltop Hardware,DC,Cleaning,Hand Soap Case,4.0,29.93,119.72
ORD-11799,2025-05-23,Emerald Cleaners,MD,Cleaning,Trash Liners Box,2.0,22.97,45.94
,2026-05-05,Redwing Auto Parts,SC,Safety Equipment,Safety Vest 10-Pack,2.0,51.34,102.68
ORD-13875,2025-04-11,Bayview Dental,VA,Furniture,Bookshelf,8.0,107.28,858.24
ORD-11173,2026-05-10,Jetty Joes Tackle,DC,Cleaning,Mop Kit,3.0,39.13,117.39000000000001
ORD-13122,2025-04-17,Mount Trashmore Mini Golf,DC,Office Supplies,Copy Paper Case,4.0,41.59,166.36
,2025-04-16,Tidewater Roofing,NC,Office Supplies,Stapler Set,1.0,18.88,18.88
ORD-14729,2025-06-18,Cardinal Pest Control,MD,Cleaning,Mop Kit,1.0,37.63,37.63
ORD-13596,2026-02-24,James River Tours,DC,Cleaning,Mop Kit,2.0,35.43,70.86
ORD-11448,2025-05-10,Kempsville Karate,VA,Food & Beverage,Snack Variety Box,8.0,37.86,302.88
ORD-14903,2025-09-07,Zenith HVAC,DC,Food & Beverage,Snack Variety Box,2.0,37.16,74.32
ORD-12623,2026-02-10,Tidewater Roofing,VA,Electronics,USB-C Dock,5.0,92.43,462.15000000000003
ORD-14720,2025-03-10,Yorktown Catering,DC,Food & Beverage,Tea Sampler,1.0,23.18,23.18
ORD-12142,2025-09-29,Gull Point Marina,NC,Food & Beverage,Water Cooler Jug,1.0,13.13,13.13
ORD-13514,2025-06-16,James River Tours,VA,Food & Beverage,Snack Variety Box,10.0,38.04,380.4
ORD-14188,2025-09-18,Beacon Bookkeeping,SC,Furniture,Standing Desk,8.0,411.76,3294.08
ORD-13786,2025-11-11,Zenith HVAC,SC,Office Supplies,Stapler Set,4.0,18.25,73.0
ORD-12834,2025-12-28,Norfolk Notary,DC,Electronics,27in Monitor,2.0,210.47,420.94
ORD-13233,2025-11-17,Jetty Joes Tackle,DC,Office Supplies,Stapler Set,3.0,18.68,56.04
ORD-11835,2026-01-24,Tidewater Roofing,VA,Office Supplies,Stapler Set,1.0,17.75,17.75
ORD-12036,2025-06-12,Greenbrier Gym,NC,Safety Equipment,Wet Floor Signs,4.0,20.87,83.48
ORD-12534,2025-05-17,Nansemond Nursery,SC,Food & Beverage,Water Cooler Jug,2.0,13.74,27.48
ORD-13779,2025-08-31,Landstown Pediatrics,MD,Safety Equipment,Safety Vest 10-Pack,2.0,53.96,107.92
ORD-13302,2025-02-26,Zenith HVAC,SC,Safety Equipment,Fire Extinguisher,10.0,68.43,684.3000000000001
ORD-12222,2026-02-18,Beacon Bookkeeping,NC,Office Supplies,Stapler Set,1.0,17.76,17.76
ORD-14937,2026-04-08,Yorktown Catering,VA,Food & Beverage,Snack Variety Box,1.0,38.54,38.54
,2026-04-18,Bayview Dental,MD,Office Supplies,Ink Cartridge,3.0,31.78,95.34
ORD-14591,2025-07-11,Quality Crab,MD,Office Supplies,Whiteboard,1.0,65.23,65.23
ORD-13868,2026-02-14,Lighthouse Daycare,DC,Food & Beverage,Tea Sampler,10.0,22.17,221.70000000000002
ORD-14898,2025-06-14,Cardinal Pest Control,VA,Electronics,27in Monitor,3.0,216.32,648.96
ORD-12299,2025-03-20,Xpress Couriers,VA,Office Supplies,Stapler Set,1.0,18.97,18.97
ORD-13230,2026-02-08,Landstown Pediatrics,SC,Safety Equipment,First Aid Kit,1.0,44.68,44.68
ORD-12019,2026-02-04,Yorktown Catering,MD,Safety Equipment,Fire Extinguisher,2.0,70.32,140.64
ORD-13795,2025-03-09,Marlin Print Shop,SC,Office Supplies,Stapler Set,1.0,19.67,19.67
ORD-10771,2025-10-10,Oceanfront Surf Shop,DC,Food & Beverage,Coffee 5lb Bag,3.0,51.0,153.0
ORD-14130,2025-08-24,Inlet Ice Cream,,Cleaning,Mop Kit,2.0,38.76,77.52
ORD-14154,2026-05-15,Kettle Crumb Bakery,VA,Food & Beverage,Water Cooler Jug,8.0,13.35,106.8
ORD-12005,2025-02-06,Redwing Auto Parts,SC,Furniture,Task Chair,2.0,154.51,309.02
ORD-10508,2025-03-06,Xpress Couriers,NC,Office Supplies,Copy Paper Case,2.0,40.85,81.7
ORD-10272,2025-07-15,Dominion Cafe,VA,Electronics,27in Monitor,1.0,222.24,222.24
ORD-13696,2025-10-31,Jetty Joes Tackle,MD,Safety Equipment,First Aid Kit,2.0,44.71,89.42
ORD-13499,2025-04-29,James River Tours,DC,Furniture,File Cabinet,1.0,103.13,103.13
ORD-13268,2025-08-02,Osprey Optics,MD,Office Supplies,Stapler Set,3.0,17.6,52.800000000000004
ORD-13001,2025-03-28,Lighthouse Daycare,VA,Cleaning,Disinfectant 4-Pack,3.0,28.92,86.76
ORD-13853,2025-01-25,Inlet Ice Cream,NC,Electronics,Wireless Mouse,2.0,25.01,50.02
ORD-13398,2025-10-01,Foxtail Florist,NC,Furniture,Bookshelf,10.0,119.76,1197.6000000000001
ORD-12670,2025-11-18,Wavecrest Hotel,DC,Office Supplies,Stapler Set,1.0,19.06,19.06
ORD-10196,2025-07-20,Emerald Cleaners,DC,Food & Beverage,Tea Sampler,4.0,20.85,83.4
ORD-13092,2025-06-05,Kempsville Karate,DC,Electronics,27in Monitor,10.0,209.61,2096.1000000000004
ORD-11287,2025-06-20,Gull Point Marina,VA,Furniture,Bookshelf,2.0,118.26,236.52
ORD-13389,2025-01-30,Yorktown Catering,VA,Safety Equipment,Safety Vest 10-Pack,5.0,49.98,249.89999999999998
ORD-12185,2025-11-17,Virginia Beach Vets,MD,Safety Equipment,Fire Extinguisher,10.0,68.35,683.5
ORD-14718,2025-10-25,Yorktown Catering,MD,Food & Beverage,Coffee 5lb Bag,1.0,51.13,51.13
ORD-11113,2025-10-07,Norfolk Notary,DC,Safety Equipment,Fire Extinguisher,10.0,70.04,700.4000000000001
ORD-10209,2026-01-22,Marlin Print Shop,MD,Furniture,Bookshelf,1.0,111.21,111.21
ORD-12509,2026-05-04,Landstown Pediatrics,DC,Furniture,File Cabinet,5.0,97.94,489.7
ORD-14980,2025-01-09,Emerald Cleaners,VA,Furniture,Task Chair,1.0,160.8,160.8
ORD-10379,2025-12-11,Foxtail Florist,NC,Cleaning,Mop Kit,1.0,39.55,39.55
ORD-13887,2025-04-26,Cardinal Pest Control,SC,Cleaning,Mop Kit,1.0,37.59,37.59
ORD-11546,2025-03-23,Greenbrier Gym,DC,Electronics,Label Printer,8.0,141.72,1133.76
ORD-14155,2026-03-30,Cardinal Pest Control,DC,Electronics,27in Monitor,2.0,219.9,439.8
ORD-14254,2025-02-22,Cardinal Pest Control,SC,Furniture,Standing Desk,2.0,417.0,834.0
ORD-11589,2025-11-13,Virginia Beach Vets,MD,Furniture,Bookshelf,8.0,115.41,923.28
ORD-14258,2025-11-22,Emerald Cleaners,VA,Office Supplies,Copy Paper Case,5.0,43.76,218.79999999999998
ORD-11337,2026-03-23,Bayview Dental,NC,Electronics,Wireless Mouse,5.0,26.64,133.2
ORD-12703,2025-08-02,Chesapeake Motors,DC,Safety Equipment,First Aid Kit,1.0,46.23,46.23
ORD-12646,2025-05-05,Redwing Auto Parts,NC,Furniture,File Cabinet,1.0,99.43,99.43
ORD-12692,2025-06-02,Uptown Barbers,MD,Cleaning,Hand Soap Case,1.0,30.11,30.11
ORD-11150,2025-03-17,Uptown Barbers,VA,Furniture,Task Chair,2.0,157.1,314.2
ORD-14370,2025-09-26,First Colony Realty,VA,Food & Beverage,Water Cooler Jug,1.0,12.58,12.58
ORD-14654,2025-03-21,Nansemond Nursery,SC,Cleaning,Mop Kit,3.0,35.05,105.14999999999999
ORD-13818,2025-10-29,Pembroke Law Group,VA,Electronics,Wireless Mouse,2.0,26.05,52.1
ORD-14688,2026-05-07,Marlin Print Shop,DC,Cleaning,Disinfectant 4-Pack,2.0,29.41,58.82
ORD-12415,2025-06-04,Jetty Joes Tackle,NC,Furniture,Standing Desk,3.0,390.67,1172.01
ORD-13901,2025-12-23,Redwing Auto Parts,SC,Cleaning,Disinfectant 4-Pack,2.0,27.78,55.56
ORD-11167,2026-05-12,Driftwood Decor,NC,Food & Beverage,Snack Variety Box,5.0,37.85,189.25
ORD-10861,2026-03-22,Beacon Bookkeeping,NC,Cleaning,Disinfectant 4-Pack,2.0,27.19,54.38
ORD-11992,2026-01-18,Emerald Cleaners,SC,Safety Equipment,Wet Floor Signs,1.0,20.0,20.0
ORD-12975,2026-03-29,Hilltop Hardware,VA,Cleaning,Hand Soap Case,8.0,30.79,246.32
